"","ID","Year","Month","Lat","Lon","Depth","Catch_w","Catch_n","Catch_w_m","Catch_w_f","Tow_length_nm","Sample_size","Female","Male","Juvenile","Adult","Female2","Male2","Juvenile2","Adult2","Day","DOY"
"2419","201113",2011,10,43.29988,-70.24782,49,9.22,40,5.12,4.1,0.59,40,19,21,2,38,19,21,2,38,7,280
"2420","201114",2011,10,43.28772,-70.10752,82.6,0.84,2,0.18,0.66,0.84,2,1,1,0,2,1,1,0,2,7,280
"2421","201115",2011,10,43.39812,-70.04138,72.8,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,7,280
"2422","201116",2011,10,43.4008,-70.1262,58.1,1.3,5,1.04,0.26,0.8,5,1,4,0,5,1,4,0,5,7,280
"2423","201117",2011,10,43.44603,-70.10098,59.2,6.86,26,4.6,2.26,0.78,26,9,17,4,22,9,17,4,22,7,280
"2424","201118",2011,10,43.4488,-70.19183,48.3,29.16,107,14.96,14.2,0.82,107,56,51,11,96,56,51,11,96,8,281
"2425","201119",2011,10,43.37027,-70.20753,53.7,6.84,25,4.98,1.86,0.81,25,7,18,0,25,7,18,0,25,8,281
"2426","20112",2011,10,42.9507,-70.66868,23.1,39.69,212,17.89,21.8,0.65,212,100,112,62,150,100,112,62,150,4,277
"2427","201120",2011,10,43.42472,-70.28778,32.5,35.56,175,19.12,16.44,0.56,175,79,96,35,140,79,96,35,140,8,281
"2428","201121",2011,10,43.50273,-70.34932,7.7,25.42,84,13.58,11.84,0.77,84,32,52,5,79,32,52,5,79,8,281
"2429","201122",2011,10,43.5275,-70.28117,12.8,144.36,864,74.18,70.18,0.83,864,416,448,169,695,416,448,169,695,8,281
"2430","201123",2011,10,43.45938,-70.04595,62.3,3.12,6,0.36,2.76,0.824,6,5,1,0,6,5,1,0,6,10,283
"2431","201124",2011,10,43.51873,-70.02862,55.1,5.68,22,1.6,4.08,0.8,22,13,9,2,20,13,9,2,20,10,283
"2432","201125",2011,10,43.56452,-69.92347,51.5,8.62,28,2.98,5.64,0.8,28,16,12,0,28,16,12,0,28,10,283
"2433","201126",2011,10,43.65655,-70.08943,20.2,52.01,276,18.26,33.75,0.47,276,176,100,86,190,176,100,86,190,10,283
"2434","201127",2011,10,43.66567,-70.1459,13.1,74.9,364,39.46,35.44,0.63,364,179,185,81,283,179,185,81,283,10,283
"2435","201128",2011,10,43.60178,-69.87282,46.2,20.14,71,7.76,12.38,0.87,71,36,35,11,60,36,35,11,60,11,284
"2436","201129",2011,10,43.71258,-69.80025,11,54.78,247,30.8,23.98,0.82,247,104,143,34,213,104,143,34,213,11,284
"2437","20113",2011,10,42.87798,-70.6787,31.2,21.26,95,11.72,9.54,0.84,95,45,50,22,73,45,50,22,73,4,277
"2438","201130",2011,10,43.73212,-69.72747,15.6,90.42,449,45.72,44.7,0.58,449,245,204,58,391,245,204,58,391,11,284
"2439","201131",2011,10,43.5126,-69.7106,71.6,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,12,285
"2440","201132",2011,10,43.56278,-69.78192,60.5,5.72,11,2.52,3.2,0.63,11,5,6,1,10,5,6,1,10,12,285
"2441","201133",2011,10,43.71037,-69.74382,15.9,58.28,274,29.88,28.4,0.68,274,126,148,23,251,126,148,23,251,12,285
"2442","201134",2011,10,43.58185,-69.6237,68,8.7,10,0.56,8.14,0.82,10,9,1,0,10,9,1,0,10,13,286
"2443","201135",2011,10,43.61207,-69.54957,72.2,1.3,1,0,1.3,0.7,1,1,0,0,1,1,0,0,1,13,286
"2444","201136",2011,10,43.63243,-69.54413,66.7,6.22,4,5.42,0.8,0.55,4,1,3,0,4,1,3,0,4,13,286
"2445","201137",2011,10,43.83168,-69.4869,37.4,40.52,260,20.62,19.9,0.56,260,128,132,121,139,128,132,121,139,14,287
"2446","201138",2011,10,43.79855,-69.07292,44.1,128.9,507,56.9,72,0.78,507,273,234,57,450,273,234,57,450,18,291
"2447","201139",2011,10,43.83097,-69.06648,39.7,109.08,560,55.46,53.62,0.81,560,270,290,163,397,270,290,163,397,18,291
"2448","20114",2011,10,42.9289,-70.75225,14.4,56.58,276,29.24,27.34,0.61,276,134,142,36,240,134,142,36,240,4,277
"2449","201140",2011,10,43.96622,-69.14387,16.3,92.93,782,50.15,42.78,0.57,782,382,400,449,333,382,400,449,333,18,291
"2450","201141",2011,10,44.10995,-69.01815,35.7,290.88,1088,172.98,117.9,0.58,1088,457,631,43,1045,457,631,43,1045,19,292
"2451","201142",2011,10,44.15398,-69.04863,12.6,72.32,535,42.62,29.7,0.63,535,229,306,201,334,229,306,201,334,19,292
"2452","201143",2011,10,44.23503,-68.98295,25.5,73.38,349,42.6,30.78,0.79,349,143,206,27,322,143,206,27,322,19,292
"2453","201144",2011,10,44.21682,-69.03928,7.4,47.12,203,32.92,14.2,0.62,203,59,144,12,191,59,144,12,191,19,292
"2454","201145",2011,10,44.17458,-69.01588,30.4,64.03,235,39.32,24.71,0.59,235,93,142,13,222,93,142,13,222,19,292
"2455","201146",2011,10,43.92358,-68.785283,49.7,127.49,573,60.93,66.56,0.59,573,287,286,110,463,287,286,110,463,22,295
"2456","201147",2011,10,43.91218,-68.75462,48.9,111.91,522,60.06,51.85,0.61,522,231,291,108,414,231,291,108,414,22,295
"2457","201148",2011,10,43.77268,-68.72297,58.4,19.52,53,9.78,9.74,0.36,53,23,30,2,51,23,30,2,51,22,295
"2458","201149",2011,10,43.77082,-68.65028,65.5,17.43,27,4.99,12.44,0.87,27,16,11,1,26,16,11,1,26,22,295
"2459","20115",2011,10,43.07917,-70.41403,49.5,16.92,69,8.78,8.14,0.79,69,31,38,2,67,31,38,2,67,5,278
"2460","201150",2011,10,43.79918,-68.62673,61.4,19.28,37,6.7,12.58,0.59,37,22,15,0,37,22,15,0,37,22,295
"2461","201151",2011,10,43.93817,-68.58767,50.4,45.94,140,24.1,21.84,0.37,140,66,74,10,130,66,74,10,130,24,297
"2462","201152",2011,10,43.90822,-68.57045,51.1,108.14,277,50.02,58.12,0.79,277,141,136,7,270,141,136,7,270,24,297
"2463","201153",2011,10,43.9365,-68.55352,49.9,74.4,232,35.58,38.82,0.75,232,121,111,5,227,121,111,5,227,24,297
"2464","201154",2011,10,43.99027,-68.44163,45.8,58.06,201,25.32,32.74,0.66,201,113,88,15,186,113,88,15,186,24,297
"2465","201155",2011,10,44.3531,-68.45698,17.8,0.8,3,0.76,0.2,0.85,3,1,2,0,3,1,2,0,3,25,298
"2466","201156",2011,10,44.3908,-68.40112,12,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,25,298
"2467","201157",2011,10,44.32498,-68.46983,33.6,37.38,105,20.46,16.92,0.58,105,42,63,1,104,42,63,1,104,25,298
"2468","201158",2011,10,44.29273,-68.47807,30.6,29.08,95,15.2,13.88,0.73,95,42,53,4,91,42,53,4,91,25,298
"2469","201159",2011,10,43.95497,-68.34603,58.1,31.16,66,11.72,19.44,0.83,66,47,19,0,66,47,19,0,66,26,299
"2470","20116",2011,10,43.12137,-70.27128,74.8,1.34,3,0.56,0.78,0.82,3,2,1,0,3,2,1,0,3,5,278
"2471","201160",2011,10,43.9557,-68.2355,60,23.7,35,9.74,13.96,0.77,35,20,15,0,35,20,15,0,35,26,299
"2472","201161",2011,10,44.00632,-68.20607,54,20.7,43,9.12,11.58,0.58,43,22,21,0,43,22,21,0,43,26,299
"2473","201162",2011,10,44.22993,-68.1336,35.5,131.7,978,63.78,67.92,0.82,978,493,485,456,522,493,485,456,522,26,299
"2474","201163",2011,10,44.28717,-68.1306,35.7,144.26,785,78.8,65.46,0.85,785,368,417,257,528,368,417,257,528,27,300
"2475","201164",2011,10,44.46628,-68.24382,14.3,23.46,129,12.92,10.54,0.71,129,62,67,22,107,62,67,22,107,27,300
"2476","201165",2011,10,44.442,-68.16428,20.6,56.9,282,28.72,28.18,0.55,282,140,142,34,248,140,142,34,248,27,300
"2477","201166",2011,10,44.39163,-68.1164,18.5,255.24,1511,128.36,126.88,0.67,1511,753,1,438,1073,1508.99602122016,2.00397877984085,438,1073,27,300
"2478","201167",2011,10,44.32705,-68.13275,31.7,154.24,1114,82.16,72.08,0.83,1114,507,607,508,606,507,607,508,606,27,300
"2479","201168",2011,10,44.05613,-68.05728,60.5,26.5,57,8.22,18.28,0.59,57,40,17,1,56,40,17,1,56,28,301
"2480","201169",2011,11,44.26097,-67.8158,41.5,32.86,103,16.88,15.98,0.79,103,50,53,2,101,50,53,2,101,1,305
"2481","20117",2011,10,42.94153,-70.36463,71.2,0.96,1,0,0.96,0.88,1,1,0,0,1,1,0,0,1,5,278
"2482","201170",2011,11,44.16805,-67.74363,121,15.92,13,8.3,7.62,0.81,13,8,5,0,13,8,5,0,13,1,305
"2483","201171",2011,11,44.23302,-67.73733,59.9,11.1,18,4.34,6.76,0.77,18,11,7,0,18,11,7,0,18,1,305
"2484","201172",2011,11,44.297,-67.76342,43.6,38.25,123,17.56,20.69,0.8,123,63,60,11,112,63,60,11,112,1,305
"2485","201173",2011,11,44.49125,-67.78498,8.3,8.18,34,4.4,3.78,0.58,34,14,20,4,30,14,20,4,30,2,306
"2486","201174",2011,11,44.46337,-67.85492,4.8,1.24,9,0.76,0.48,0.79,9,4,5,3,6,4,5,3,6,2,306
"2487","201175",2011,11,44.35762,-67.71898,32.1,74.94,309,40.26,34.68,0.8,309,153,156,33,276,153,156,33,276,2,306
"2488","201176",2011,11,44.37025,-67.66912,33.6,94.7,436,53.22,41.48,0.81,436,191,245,37,399,191,245,37,399,2,306
"2489","201177",2011,11,44.41085,-67.58755,36.3,33.22,194,18.2,15.02,0.64,194,97,97,69,125,97,97,69,125,2,306
"2490","201178",2011,11,44.32395,-67.49908,53.7,38.36,86,15.78,22.58,0.55,86,47,39,1,85,47,39,1,85,3,307
"2491","201179",2011,11,44.29942,-67.49613,58.7,24.02,38,8.52,15.5,0.74,38,26,12,0,38,26,12,0,38,3,307
"2492","20118",2011,10,43.15128,-70.3825,48.1,20.96,86,12.34,8.62,0.83,86,42,44,10,76,42,44,10,76,6,279
"2493","201180",2011,11,44.24852,-67.4807,98.1,2.16,3,0.7,1.46,0.79,3,2,1,0,3,2,1,0,3,3,307
"2494","201181",2011,11,44.29997,-67.40297,106,3.54,2,1.8,1.74,0.71,2,1,1,0,2,1,1,0,2,3,307
"2495","201182",2011,11,44.58788,-67.29183,31.3,65.16,285,37.82,27.34,0.85,285,130,155,39,246,130,155,39,246,4,308
"2496","201183",2011,11,44.51545,-67.45562,26.2,55.18,266,28.2,26.98,0.77,266,135,131,25,241,135,131,25,241,4,308
"2497","201184",2011,11,44.5188,-67.396,37.2,41.44,184,23.86,17.58,0.78,184,73,111,26,158,73,111,26,158,4,308
"2498","20119",2011,10,43.19208,-70.41248,41.7,25,101,15.82,9.18,0.78,101,42,59,7,94,42,59,7,94,6,279
"2499","20121",2012,9,42.93247,-70.70838,22.3,41.84,287,17.86,23.98,0.8325,287,163,124,99,188,163,124,99,188,24,268
"2500","201210",2012,9,43.02588,-70.39057,60.8,3.64,10,3.02,0.62,0.808,10,2,8,1,9,2,8,1,9,26,270
"2501","201211",2012,9,43.00573,-70.34373,71.6,0.37,1,0,0.37,0.8295,1,1,0,0,1,1,0,0,1,26,270
"2502","201212",2012,9,43.04543,-70.35823,65.8,2.48,5,2.48,0,0.8574,5,0,5,0,5,0,5,0,5,26,270
"2503","201213",2012,9,43.1645,-70.28008,65.7,1.07,4,0.82,0.25,0.8143,4,1,3,0,4,1,3,0,4,26,270
"2504","201214",2012,9,43.20112,-70.29562,54.7,3.8,14,1.56,2.24,0.7796,14,8,6,0,14,8,6,0,14,26,270
"2505","201215",2012,9,43.15455,-70.37883,48.8,30.84,130,19.24,11.6,0.6969,130,53,77,18,112,53,77,18,112,27,271
"2506","201216",2012,9,43.26135,-70.34547,46.5,10.84,46,5.1,5.74,0.6401,46,20,26,5,41,20,26,5,41,27,271
"2507","201217",2012,9,43.23535,-70.51803,24,45.54,222,26.76,18.78,0.7349,222,101,121,47,175,101,121,47,175,27,271
"2508","201218",2012,9,43.28962,-70.51318,15.4,33.86,152,17.7,16.16,0.8212,152,59,93,25,127,59,93,25,127,27,271
"2509","201219",2012,9,43.32013,-70.51962,9.7,92.84,553,45.72,47.12,0.8089,553,277,276,89,464,277,276,89,464,27,271
"2510","20122",2012,9,42.91283,-70.79753,2.9,0.5,9,0.24,0.26,0.6058,9,5,4,7,2,5,4,7,2,24,268
"2511","201220",2012,9,43.3925,-70.12087,58,0.93,3,0.68,0.25,0.7967,3,1,2,0,3,1,2,0,3,28,272
"2512","201221",2012,9,43.4535,-70.18432,47.1,36.28,133,16.16,20.12,0.829,133,69,64,7,126,69,64,7,126,28,272
"2513","201222",2012,9,43.40652,-70.23827,48.2,37.78,151,18.9,18.88,0.6252,151,78,73,15,136,78,73,15,136,28,272
"2514","201223",2012,9,43.52028,-70.30702,12,127.26,760,67.46,59.8,0.8072,760,357,403,179,581,357,403,179,581,28,272
"2515","201224",2012,10,43.48018,-69.9488,61.2,0.38,2,0.12,0.26,0.8826,2,1,1,0,2,1,1,0,2,1,275
"2516","201225",2012,10,43.53682,-69.9134,54.5,2.72,13,1.62,1.1,0.5876,13,6,7,0,13,6,7,0,13,1,275
"2517","201226",2012,10,43.63815,-70.17063,15,54.11,287,26.31,27.8,0.6353,287,145,142,48,239,145,142,48,239,1,275
"2518","201227",2012,10,43.64968,-70.00857,27.4,24.28,140,10.24,14.04,0.4694,140,80,60,56,84,80,60,56,84,2,276
"2519","201228",2012,10,43.70102,-69.93893,19.8,54.8,267,31.62,23.18,0.6635,267,128,139,59,208,128,139,59,208,2,276
"2520","201229",2012,10,43.66097,-69.86653,18.5,45.06,175,19.82,25.24,0.7654,175,92,83,20,155,92,83,20,155,2,276
"2521","20123",2012,9,42.93652,-70.74752,14.4,62.68,299,30.86,31.82,0.8082,299,146,153,19,280,146,153,19,280,24,268
"2522","201230",2012,10,43.61198,-69.86087,42.9,15.23,63,8.48,6.75,0.8241,63,28,35,17,46,28,35,17,46,2,276
"2523","201231",2012,10,43.55915,-69.78773,61.3,0.88,2,0,0.88,0.8055,2,2,0,0,2,2,0,0,2,2,276
"2524","201232",2012,10,43.62593,-69.71113,51.6,16.94,55,10.52,6.42,0.6698,55,21,34,5,50,21,34,5,50,2,276
"2525","201233",2012,10,43.79467,-69.70008,24.8,39.18,282,20.47,18.71,0.782,282,129,153,138,144,129,153,138,144,3,277
"2526","201234",2012,10,43.7007,-69.74785,17.5,125.72,499,64.38,61.34,0.7114,499,252,247,42,457,252,247,42,457,3,277
"2527","201235",2012,10,43.70783,-69.6921,36.3,38.54,202,19.1,19.44,0.777,202,105,97,54,148,105,97,54,148,3,277
"2528","201236",2012,10,43.78253,-69.64105,24.6,41.84,335,20.02,21.82,0.5008,335,173,162,182,153,173,162,182,153,3,277
"2529","201237",2012,10,43.57222,-69.56172,76.6,0,0,0,0,0.7915,0,0,0,0,0,0,0,0,0,4,278
"2530","201238",2012,10,43.60955,-69.5482,68.4,0.88,2,0.88,0,0.5872,2,0,2,0,2,0,2,0,2,4,278
"2531","201239",2012,10,43.69257,-69.51182,65.2,6.02,19,2.58,3.44,0.8006,19,12,7,0,19,12,7,0,19,4,278
"2532","20124",2012,9,42.98478,-70.6536,12.4,67.57,281,36.03,31.54,0.7872,281,124,157,27,254,124,157,27,254,24,268
"2533","201240",2012,10,43.66565,-69.4439,65,0.72,3,0.06,0.66,0.8577,3,2,1,1,2,2,1,1,2,4,278
"2534","201241",2012,10,43.74763,-69.40723,48.7,21.64,104,11.26,10.38,0.6626,104,52,52,11,93,52,52,11,93,4,278
"2535","201242",2012,10,43.82058,-69.48985,38.7,35.06,229,18.3,16.76,0.5437,229,118,111,78,151,118,111,78,151,5,279
"2536","201243",2012,10,43.7641,-69.50187,56,38.19,170,18.54,19.65,0.8481,170,86,84,22,148,86,84,22,148,5,279
"2537","201244",2012,10,43.75562,-69.21,48.5,49.18,253,24.28,24.9,0.8171,253,126,127,55,198,126,127,55,198,8,282
"2538","201245",2012,10,43.77638,-69.14708,46.6,33.02,159,17.9,15.12,0.7097,159,73,86,39,120,73,86,39,120,8,282
"2539","201246",2012,10,43.8178,-69.10727,38.5,54.94,317,24.1,30.84,0.6061,317,180,137,118,199,180,137,118,199,8,282
"2540","201247",2012,10,43.85738,-69.08283,32.7,99.58,781,49.88,49.7,0.8118,781,355,426,423,358,355,426,423,358,8,282
"2541","201248",2012,10,43.8759,-69.03818,27.9,29.26,161,16.42,12.84,0.2898,161,67,94,61,100,67,94,61,100,8,282
"2542","201249",2012,10,44.18055,-68.92865,32.6,116.54,430,73,43.54,0.8348,430,166,264,32,398,166,264,32,398,9,283
"2543","20125",2012,9,43.04877,-70.46863,47.7,26.92,103,17.38,9.54,0.8545,103,38,65,6,97,38,65,6,97,25,269
"2544","201250",2012,10,44.22575,-68.8584,15,29.16,133,18.02,11.14,0.7748,133,53,80,9,124,53,80,9,124,9,283
"2545","201251",2012,10,44.2655,-68.78855,11.9,1.34,4,1.12,0.22,0.599,4,1,3,0,4,1,3,0,4,9,283
"2546","201252",2012,10,44.29267,-68.7892,16.6,0.77,4,0.71,0.06,0.7,4,1,3,1,3,1,3,1,3,9,283
"2547","201253",2012,10,44.19147,-69.0299,12.6,128.96,528,73.54,55.42,0.8197,528,233,295,37,491,233,295,37,491,9,283
"2548","201254",2012,10,43.72227,-69.09505,53.2,34.81,90,20.61,14.2,0.7068,90,42,48,0,90,42,48,0,90,9,283
"2549","201255",2012,10,43.60883,-69.06023,75.6,6.28,10,2.26,4.02,0.7827,10,7,3,0,10,7,3,0,10,9,283
"2550","201256",2012,10,43.55857,-69.05077,74.1,3.75,4,0,3.75,0.8027,4,4,0,0,4,4,0,0,4,9,283
"2551","201257",2012,10,43.61055,-68.93892,70.8,9.16,9,6.24,2.92,0.8504,9,5,4,0,9,5,4,0,9,10,284
"2552","201258",2012,10,43.93397,-68.7859,43.9,66.44,411,30.8,35.64,0.5939,411,209,202,157,254,209,202,157,254,11,285
"2553","201259",2012,10,44.10413,-68.7731,14.5,91.74,415,55.14,36.6,0.603,415,183,232,44,371,183,232,44,371,12,286
"2554","20126",2012,9,42.98882,-70.45473,53.4,6.24,18,4.18,2.06,0.7996,18,6,12,1,17,6,12,1,17,25,269
"2555","201260",2012,10,44.1347,-68.75695,29.8,182.86,707,97.42,85.44,0.7629,707,335,372,25,682,335,372,25,682,12,286
"2556","201261",2012,10,44.18003,-68.76837,14.4,68.1,276,35.3,32.8,0.4692,276,131,145,7,269,131,145,7,269,12,286
"2557","201262",2012,10,44.20958,-68.43847,14.5,73.68,319,46.02,27.66,0.5002,319,139,180,26,293,139,180,26,293,16,290
"2558","201263",2012,10,44.30453,-68.47023,31,36.74,116,20.84,15.9,0.6168,116,47,69,1,115,47,69,1,115,16,290
"2559","201264",2012,10,44.39148,-68.40205,12.2,0,0,0,0,0.8602,0,0,0,0,0,0,0,0,0,16,290
"2560","201265",2012,10,44.38902,-68.44858,23.1,9.97,20,6.45,3.52,0.8103,20,6,14,0,20,6,14,0,20,16,290
"2561","201266",2012,10,44.3908,-68.49703,13.5,6.98,8,4.76,2.22,0.7649,8,3,5,0,8,3,5,0,8,16,290
"2562","201267",2012,10,43.93772,-68.36318,56.6,22.46,39,9.56,12.9,0.8872,39,23,16,0,39,23,16,0,39,17,291
"2563","201268",2012,10,43.90258,-68.28787,70.4,9.03,10,3.19,5.84,0.8009,10,8,2,0,10,8,2,0,10,17,291
"2564","201269",2012,10,43.96273,-68.2316,60.3,14.96,20,7.24,7.72,0.825,20,9,11,0,20,9,11,0,20,17,291
"2565","20127",2012,9,42.8874,-70.54012,46.7,4.18,14,3.6,0.58,0.8106,14,3,11,1,13,3,11,1,13,25,269
"2566","201270",2012,10,44.03008,-68.30152,51.4,45.77,141,22.75,23.02,0.6048,141,73,68,7,134,73,68,7,134,17,291
"2567","201271",2012,10,44.04043,-68.26428,52,57.3,153,23.96,33.34,0.8302,153,81,72,13,140,81,72,13,140,17,291
"2568","201272",2012,10,44.03813,-68.21985,54.7,22.78,69,6.92,15.86,0.6172,69,46,23,5,64,46,23,5,64,17,291
"2569","201273",2012,10,44.1809,-68.02067,45.5,48.8,198,23.94,24.86,0.8014,198,93,105,31,167,93,105,31,167,18,292
"2570","201274",2012,10,44.0771,-68.04052,57.8,17.36,41,4.8,12.56,0.8716,41,27,14,2,39,27,14,2,39,18,292
"2571","201275",2012,10,44.05413,-68.05973,61.5,9.6,17,4.4,5.2,0.5933,17,9,8,0,17,9,8,0,17,18,292
"2572","201276",2012,10,44.12078,-68.12453,46.8,38.02,193,15.18,22.84,0.643,193,109,84,61,132,109,84,61,132,18,292
"2573","201277",2012,10,44.14565,-68.1125,49,50.02,308,25.22,24.8,0.7181,308,155,153,107,201,155,153,107,201,18,292
"2574","201278",2012,10,44.29877,-68.13035,33.7,157.38,1016,82.26,75.12,0.8275,1016,478,538,421,595,478,538,421,595,19,293
"2575","201279",2012,10,44.36043,-68.16342,25.7,97.82,679,55.06,42.76,0.8274,679,300,379,276,403,300,379,276,403,19,293
"2576","20128",2012,9,42.94557,-70.6082,31.2,21.84,118,10.32,11.52,0.5255,118,59,59,25,93,59,59,25,93,25,269
"2577","201280",2012,10,44.43968,-68.2219,25.2,37.34,149,21.14,16.2,0.7971,149,73,76,4,145,73,76,4,145,19,293
"2578","201281",2012,10,44.45893,-68.20748,16.1,7.5,26,5.04,2.46,0.6906,26,9,17,0,26,9,17,0,26,19,293
"2579","201282",2012,10,44.43455,-68.17208,23.2,57.14,255,34.36,22.78,0.5453,255,110,145,20,235,110,145,20,235,19,293
"2580","201283",2012,10,44.27013,-67.87585,36.8,49.36,210,18.7,30.66,0.8536,210,117,93,32,178,117,93,32,178,22,296
"2581","201284",2012,10,44.49985,-67.70197,8,14.16,83,8.7,5.46,0.6398,83,38,45,34,49,38,45,34,49,22,296
"2582","201285",2012,10,44.27263,-67.57628,62.8,8.66,7,6.34,2.32,0.8913,7,2,5,0,7,2,5,0,7,23,297
"2583","201286",2012,10,44.19192,-67.71975,84.6,16.46,18,4.5,11.96,0.539,18,14,4,0,18,14,4,0,18,23,297
"2584","201287",2012,10,44.1649,-67.74083,118,20.28,10,13.52,6.76,0.7402,10,7,3,0,10,7,3,0,10,23,297
"2585","201288",2012,10,44.2313,-67.78455,54.6,60.37,133,22.26,38.11,0.8272,133,82,51,1,132,82,51,1,132,23,297
"2586","201289",2012,10,44.29382,-67.51047,59.4,10.1,12,2.86,7.24,0.7634,12,10,2,0,12,10,2,0,12,24,298
"2587","20129",2012,9,42.91007,-70.64555,31.5,29.04,108,13.46,15.58,0.7299,108,56,52,8,100,56,52,8,100,25,269
"2588","201290",2012,10,44.29033,-67.4152,115,5.09,2,4.02,1.07,0.7806,2,1,1,0,2,1,1,0,2,24,298
"2589","201291",2012,10,44.39757,-67.52565,46,57.94,186,24.72,33.22,0.7029,186,101,85,3,183,101,85,3,183,24,298
"2590","201292",2012,10,44.42492,-67.5626,32,65.52,240,26.6,38.92,0.5956,240,142,98,12,228,142,98,12,228,24,298
"2591","201293",2012,10,44.5146,-67.27357,37.8,14.64,56,7.48,7.16,0.6192,56,33,23,7,49,33,23,7,49,25,299
"2592","201294",2012,10,44.52998,-67.29402,37.7,57.01,234,24.07,32.94,0.6802,234,135,99,29,205,135,99,29,205,25,299
"2593","201295",2012,10,44.58803,-67.30303,27.5,57.28,188,27.26,30.02,0.7736,188,96,92,3,185,96,92,3,185,25,299
"2594","201296",2012,10,44.5921,-67.45183,8.2,4.34,15,2.92,1.42,0.834,15,6,9,0,15,6,9,0,15,25,299
"2595","201297",2012,10,44.59088,-67.36718,22,173.52,725,88.14,85.38,0.6236,725,373,352,44,681,373,352,44,681,25,299
"2596","201298",2012,10,44.6972,-66.99487,44.8,59.16,218,35.4,23.76,0.5177,218,94,124,27,191,94,124,27,191,26,300
"2597","201299",2012,10,44.76717,-66.9747,45.7,7.32,22,3.68,3.64,0.8001,22,10,12,0,22,10,12,0,22,26,300
"2598","20131",2013,9,42.94033,-70.66058,25.9,70.24,360,37.46,32.78,0.7577,360,170,190,78,282,170,190,78,282,23,266
"2599","201310",2013,9,43.28837,-70.53223,16.8,63.9,344,32.62,31.28,0.7617,344,169,175,77,267,169,175,77,267,25,268
"2600","201311",2013,9,43.2021,-70.4091,39.4,14.14,81,8.9,5.24,0.8317,81,31,50,18,63,31,50,18,63,25,268
"2601","201312",2013,9,43.15408,-70.37957,48.4,25.33,96,18.55,6.78,0.5876,96,34,62,14,82,34,62,14,82,25,268
"2602","201313",2013,9,43.06317,-70.46053,46.3,17.04,51,10.84,6.2,0.8417,51,23,28,0,51,23,28,0,51,25,268
"2603","201314",2013,9,43.10893,-70.25717,79.1,0,0,0,0,0.8043,0,0,0,0,0,0,0,0,0,26,269
"2604","201315",2013,9,43.1644,-70.27735,68.7,0.68,2,0.68,0,0.8002,2,0,2,0,2,0,2,0,2,26,269
"2605","201316",2013,9,43.23438,-70.2124,63.8,2.06,4,2.06,0,0.8378,4,0,4,0,4,0,4,0,4,26,269
"2606","201317",2013,9,43.39757,-70.12318,59.7,0.9,3,0.76,0.14,0.7814,3,1,2,0,3,1,2,0,3,26,269
"2607","201318",2013,9,43.40002,-70.04338,69.7,0,0,0,0,0.7966,0,0,0,0,0,0,0,0,0,26,269
"2608","201319",2013,9,43.51285,-70.19217,33.3,40.18,221,22.9,17.28,0.8103,221,98,123,54,167,98,123,54,167,27,270
"2609","20132",2013,9,42.91317,-70.64128,31.7,21.54,116,11.16,10.38,0.8487,116,59,57,17,99,59,57,17,99,23,266
"2610","201320",2013,9,43.42255,-70.22857,47.9,24.03,87,15.32,8.71,0.8175,87,38,49,6,81,38,49,6,81,27,270
"2611","201321",2013,9,43.50377,-70.35195,6.6,57.28,230,33.14,24.14,0.8373,230,102,128,14,216,102,128,14,216,27,270
"2612","201322",2013,9,43.53208,-70.26377,13,100.56,491,48.58,51.98,0.7448,491,253,238,91,400,253,238,91,400,27,270
"2613","201323",2013,9,43.51743,-70.24075,21.6,28.72,170,12.88,15.84,0.7924,170,91,79,60,110,91,79,60,110,27,270
"2614","201324",2013,9,43.54908,-69.96438,58.1,1.7,6,0.76,0.94,0.8031,6,3,3,0,6,3,3,0,6,30,273
"2615","201325",2013,9,43.50907,-70.11703,42.3,19.18,144,10.82,8.36,0.8095,144,66,78,53,91,66,78,53,91,30,273
"2616","201326",2013,10,43.43668,-69.91945,86.5,0,0,0,0,0.8484,0,0,0,0,0,0,0,0,0,1,274
"2617","201327",2013,10,43.54098,-69.8728,56.9,7.42,12,4.96,2.46,0.8242,12,6,6,0,12,6,6,0,12,1,274
"2618","201328",2013,10,43.5607666,-69.7845,60.1,2.7,5,2.04,0.66,0.8031,5,2,3,0,5,2,3,0,5,1,274
"2619","201329",2013,10,43.58042,-69.84628,48.8,19.48,49,7,12.48,0.8151,49,30,19,0,49,30,19,0,49,1,274
"2620","20133",2013,9,42.93513,-70.74645,15,63.96,345,30.5,33.46,0.8016,345,191,154,64,281,191,154,64,281,23,266
"2621","201330",2013,10,43.60097,-69.87247,45.2,19.52,74,11.42,8.1,0.8073,74,35,39,6,68,35,39,6,68,1,274
"2622","201331",2013,10,43.66615,-69.90788,24.6,103.18,545,39.14,64.04,0.8266,545,320,1,204,341,543.302180685358,1.69781931464174,204,341,1,274
"2623","201332",2013,10,43.71185,-69.69232,36.6,43.85,218,20.63,23.22,0.8274,218,108,110,57,161,108,110,57,161,2,275
"2624","201333",2013,10,43.73783,-69.73825,11.9,213.5,829,109.3,104.2,0.7827,829,390,439,63,766,390,439,63,766,2,275
